Epoch #,Start Time,End Time,Score #, Score
2856,01/02/2019 16:55:50,01/02/2019 16:56:00,1,Wake
2857,01/02/2019 16:56:00,01/02/2019 16:56:10,1,Wake
2858,01/02/2019 16:56:10,01/02/2019 16:56:20,1,Wake
2859,01/02/2019 16:56:20,01/02/2019 16:56:30,1,Wake
2860,01/02/2019 16:56:30,01/02/2019 16:56:40,1,Wake
2861,01/02/2019 16:56:40,01/02/2019 16:56:50,1,Wake
2862,01/02/2019 16:56:50,01/02/2019 16:57:00,1,Wake
2863,01/02/2019 16:57:00,01/02/2019 16:57:10,1,Wake
2864,01/02/2019 16:57:10,01/02/2019 16:57:20,1,Wake
2865,01/02/2019 16:57:20,01/02/2019 16:57:30,1,Wake
2866,01/02/2019 16:57:30,01/02/2019 16:57:40,1,Wake
2867,01/02/2019 16:57:40,01/02/2019 16:57:50,1,Wake
2868,01/02/2019 16:57:50,01/02/2019 16:58:00,1,Wake
2869,01/02/2019 16:58:00,01/02/2019 16:58:10,1,Wake
2870,01/02/2019 16:58:10,01/02/2019 16:58:20,2,Non REM
2871,01/02/2019 16:58:20,01/02/2019 16:58:30,2,Non REM
2872,01/02/2019 16:58:30,01/02/2019 16:58:40,2,Non REM
2873,01/02/2019 16:58:40,01/02/2019 16:58:50,2,Non REM
2874,01/02/2019 16:58:50,01/02/2019 16:59:00,2,Non REM
2875,01/02/2019 16:59:00,01/02/2019 16:59:10,2,Non REM
2876,01/02/2019 16:59:10,01/02/2019 16:59:20,2,Non REM
2877,01/02/2019 16:59:20,01/02/2019 16:59:30,2,Non REM
2878,01/02/2019 16:59:30,01/02/2019 16:59:40,2,Non REM
2879,01/02/2019 16:59:40,01/02/2019 16:59:50,2,Non REM
2880,01/02/2019 16:59:50,01/02/2019 17:00:00,2,Non REM
2881,01/02/2019 17:00:00,01/02/2019 17:00:10,2,Non REM
2882,01/02/2019 17:00:10,01/02/2019 17:00:20,2,Non REM
2883,01/02/2019 17:00:20,01/02/2019 17:00:30,2,Non REM
2884,01/02/2019 17:00:30,01/02/2019 17:00:40,2,Non REM
2885,01/02/2019 17:00:40,01/02/2019 17:00:50,2,Non REM
2886,01/02/2019 17:00:50,01/02/2019 17:01:00,2,Non REM
2887,01/02/2019 17:01:00,01/02/2019 17:01:10,2,Non REM
2888,01/02/2019 17:01:10,01/02/2019 17:01:20,2,Non REM
2889,01/02/2019 17:01:20,01/02/2019 17:01:30,2,Non REM
2890,01/02/2019 17:01:30,01/02/2019 17:01:40,2,Non REM
2891,01/02/2019 17:01:40,01/02/2019 17:01:50,2,Non REM
2892,01/02/2019 17:01:50,01/02/2019 17:02:00,2,Non REM
2893,01/02/2019 17:02:00,01/02/2019 17:02:10,2,Non REM
2894,01/02/2019 17:02:10,01/02/2019 17:02:20,2,Non REM
2895,01/02/2019 17:02:20,01/02/2019 17:02:30,2,Non REM
2896,01/02/2019 17:02:30,01/02/2019 17:02:40,2,Non REM
2897,01/02/2019 17:02:40,01/02/2019 17:02:50,2,Non REM
2898,01/02/2019 17:02:50,01/02/2019 17:03:00,2,Non REM
2899,01/02/2019 17:03:00,01/02/2019 17:03:10,2,Non REM
2900,01/02/2019 17:03:10,01/02/2019 17:03:20,2,Non REM
2901,01/02/2019 17:03:20,01/02/2019 17:03:30,2,Non REM
2902,01/02/2019 17:03:30,01/02/2019 17:03:40,2,Non REM
2903,01/02/2019 17:03:40,01/02/2019 17:03:50,2,Non REM
2904,01/02/2019 17:03:50,01/02/2019 17:04:00,2,Non REM
2905,01/02/2019 17:04:00,01/02/2019 17:04:10,2,Non REM
2906,01/02/2019 17:04:10,01/02/2019 17:04:20,2,Non REM
2907,01/02/2019 17:04:20,01/02/2019 17:04:30,2,Non REM
2908,01/02/2019 17:04:30,01/02/2019 17:04:40,2,Non REM
2909,01/02/2019 17:04:40,01/02/2019 17:04:50,2,Non REM
2910,01/02/2019 17:04:50,01/02/2019 17:05:00,2,Non REM
2911,01/02/2019 17:05:00,01/02/2019 17:05:10,2,Non REM
2912,01/02/2019 17:05:10,01/02/2019 17:05:20,2,Non REM
2913,01/02/2019 17:05:20,01/02/2019 17:05:30,2,Non REM
2914,01/02/2019 17:05:30,01/02/2019 17:05:40,2,Non REM
2915,01/02/2019 17:05:40,01/02/2019 17:05:50,2,Non REM
2916,01/02/2019 17:05:50,01/02/2019 17:06:00,2,Non REM
2917,01/02/2019 17:06:00,01/02/2019 17:06:10,2,Non REM
2918,01/02/2019 17:06:10,01/02/2019 17:06:20,2,Non REM
2919,01/02/2019 17:06:20,01/02/2019 17:06:30,2,Non REM
2920,01/02/2019 17:06:30,01/02/2019 17:06:40,2,Non REM
2921,01/02/2019 17:06:40,01/02/2019 17:06:50,2,Non REM
2922,01/02/2019 17:06:50,01/02/2019 17:07:00,2,Non REM
2923,01/02/2019 17:07:00,01/02/2019 17:07:10,2,Non REM
2924,01/02/2019 17:07:10,01/02/2019 17:07:20,2,Non REM
2925,01/02/2019 17:07:20,01/02/2019 17:07:30,2,Non REM
2926,01/02/2019 17:07:30,01/02/2019 17:07:40,2,Non REM
2927,01/02/2019 17:07:40,01/02/2019 17:07:50,2,Non REM
2928,01/02/2019 17:07:50,01/02/2019 17:08:00,2,Non REM
2929,01/02/2019 17:08:00,01/02/2019 17:08:10,2,Non REM
2930,01/02/2019 17:08:10,01/02/2019 17:08:20,2,Non REM
2931,01/02/2019 17:08:20,01/02/2019 17:08:30,2,Non REM
2932,01/02/2019 17:08:30,01/02/2019 17:08:40,2,Non REM
2933,01/02/2019 17:08:40,01/02/2019 17:08:50,2,Non REM
2934,01/02/2019 17:08:50,01/02/2019 17:09:00,2,Non REM
2935,01/02/2019 17:09:00,01/02/2019 17:09:10,1,Wake
2936,01/02/2019 17:09:10,01/02/2019 17:09:20,1,Wake
2937,01/02/2019 17:09:20,01/02/2019 17:09:30,1,Wake
2938,01/02/2019 17:09:30,01/02/2019 17:09:40,1,Wake
2939,01/02/2019 17:09:40,01/02/2019 17:09:50,1,Wake
2940,01/02/2019 17:09:50,01/02/2019 17:10:00,1,Wake
2941,01/02/2019 17:10:00,01/02/2019 17:10:10,1,Wake
2942,01/02/2019 17:10:10,01/02/2019 17:10:20,1,Wake
2943,01/02/2019 17:10:20,01/02/2019 17:10:30,1,Wake
2944,01/02/2019 17:10:30,01/02/2019 17:10:40,1,Wake
2945,01/02/2019 17:10:40,01/02/2019 17:10:50,1,Wake
2946,01/02/2019 17:10:50,01/02/2019 17:11:00,1,Wake
2947,01/02/2019 17:11:00,01/02/2019 17:11:10,1,Wake
2948,01/02/2019 17:11:10,01/02/2019 17:11:20,1,Wake
2949,01/02/2019 17:11:20,01/02/2019 17:11:30,255,Unscored
2950,01/02/2019 17:11:30,01/02/2019 17:11:40,2,Non REM
2951,01/02/2019 17:11:40,01/02/2019 17:11:50,2,Non REM
2952,01/02/2019 17:11:50,01/02/2019 17:12:00,2,Non REM
2953,01/02/2019 17:12:00,01/02/2019 17:12:10,2,Non REM
2954,01/02/2019 17:12:10,01/02/2019 17:12:20,255,Unscored
2955,01/02/2019 17:12:20,01/02/2019 17:12:30,255,Unscored
2956,01/02/2019 17:12:30,01/02/2019 17:12:40,1,Wake
2957,01/02/2019 17:12:40,01/02/2019 17:12:50,1,Wake
2958,01/02/2019 17:12:50,01/02/2019 17:13:00,1,Wake
2959,01/02/2019 17:13:00,01/02/2019 17:13:10,1,Wake
2960,01/02/2019 17:13:10,01/02/2019 17:13:20,1,Wake
2961,01/02/2019 17:13:20,01/02/2019 17:13:30,1,Wake
2962,01/02/2019 17:13:30,01/02/2019 17:13:40,1,Wake
2963,01/02/2019 17:13:40,01/02/2019 17:13:50,1,Wake
2964,01/02/2019 17:13:50,01/02/2019 17:14:00,1,Wake
2965,01/02/2019 17:14:00,01/02/2019 17:14:10,1,Wake
2966,01/02/2019 17:14:10,01/02/2019 17:14:20,1,Wake
2967,01/02/2019 17:14:20,01/02/2019 17:14:30,1,Wake
2968,01/02/2019 17:14:30,01/02/2019 17:14:40,2,Non REM
2969,01/02/2019 17:14:40,01/02/2019 17:14:50,2,Non REM
2970,01/02/2019 17:14:50,01/02/2019 17:15:00,2,Non REM
2971,01/02/2019 17:15:00,01/02/2019 17:15:10,2,Non REM
2972,01/02/2019 17:15:10,01/02/2019 17:15:20,2,Non REM
2973,01/02/2019 17:15:20,01/02/2019 17:15:30,2,Non REM
2974,01/02/2019 17:15:30,01/02/2019 17:15:40,2,Non REM
2975,01/02/2019 17:15:40,01/02/2019 17:15:50,2,Non REM
2976,01/02/2019 17:15:50,01/02/2019 17:16:00,2,Non REM
2977,01/02/2019 17:16:00,01/02/2019 17:16:10,2,Non REM
2978,01/02/2019 17:16:10,01/02/2019 17:16:20,2,Non REM
2979,01/02/2019 17:16:20,01/02/2019 17:16:30,2,Non REM
2980,01/02/2019 17:16:30,01/02/2019 17:16:40,2,Non REM
2981,01/02/2019 17:16:40,01/02/2019 17:16:50,2,Non REM
2982,01/02/2019 17:16:50,01/02/2019 17:17:00,2,Non REM
2983,01/02/2019 17:17:00,01/02/2019 17:17:10,2,Non REM
2984,01/02/2019 17:17:10,01/02/2019 17:17:20,2,Non REM
2985,01/02/2019 17:17:20,01/02/2019 17:17:30,2,Non REM
2986,01/02/2019 17:17:30,01/02/2019 17:17:40,2,Non REM
2987,01/02/2019 17:17:40,01/02/2019 17:17:50,2,Non REM
2988,01/02/2019 17:17:50,01/02/2019 17:18:00,2,Non REM
2989,01/02/2019 17:18:00,01/02/2019 17:18:10,2,Non REM
2990,01/02/2019 17:18:10,01/02/2019 17:18:20,2,Non REM
2991,01/02/2019 17:18:20,01/02/2019 17:18:30,2,Non REM
2992,01/02/2019 17:18:30,01/02/2019 17:18:40,2,Non REM
2993,01/02/2019 17:18:40,01/02/2019 17:18:50,2,Non REM
2994,01/02/2019 17:18:50,01/02/2019 17:19:00,2,Non REM
2995,01/02/2019 17:19:00,01/02/2019 17:19:10,2,Non REM
2996,01/02/2019 17:19:10,01/02/2019 17:19:20,2,Non REM
2997,01/02/2019 17:19:20,01/02/2019 17:19:30,2,Non REM
2998,01/02/2019 17:19:30,01/02/2019 17:19:40,2,Non REM
2999,01/02/2019 17:19:40,01/02/2019 17:19:50,2,Non REM
3000,01/02/2019 17:19:50,01/02/2019 17:20:00,2,Non REM
3001,01/02/2019 17:20:00,01/02/2019 17:20:10,2,Non REM
3002,01/02/2019 17:20:10,01/02/2019 17:20:20,2,Non REM
3003,01/02/2019 17:20:20,01/02/2019 17:20:30,2,Non REM
3004,01/02/2019 17:20:30,01/02/2019 17:20:40,2,Non REM
3005,01/02/2019 17:20:40,01/02/2019 17:20:50,2,Non REM
3006,01/02/2019 17:20:50,01/02/2019 17:21:00,2,Non REM
3007,01/02/2019 17:21:00,01/02/2019 17:21:10,2,Non REM
3008,01/02/2019 17:21:10,01/02/2019 17:21:20,2,Non REM
3009,01/02/2019 17:21:20,01/02/2019 17:21:30,2,Non REM
3010,01/02/2019 17:21:30,01/02/2019 17:21:40,2,Non REM
3011,01/02/2019 17:21:40,01/02/2019 17:21:50,2,Non REM
3012,01/02/2019 17:21:50,01/02/2019 17:22:00,2,Non REM
3013,01/02/2019 17:22:00,01/02/2019 17:22:10,2,Non REM
3014,01/02/2019 17:22:10,01/02/2019 17:22:20,2,Non REM
3015,01/02/2019 17:22:20,01/02/2019 17:22:30,2,Non REM
3016,01/02/2019 17:22:30,01/02/2019 17:22:40,2,Non REM
3017,01/02/2019 17:22:40,01/02/2019 17:22:50,2,Non REM
3018,01/02/2019 17:22:50,01/02/2019 17:23:00,2,Non REM
3019,01/02/2019 17:23:00,01/02/2019 17:23:10,2,Non REM
3020,01/02/2019 17:23:10,01/02/2019 17:23:20,2,Non REM
3021,01/02/2019 17:23:20,01/02/2019 17:23:30,2,Non REM
3022,01/02/2019 17:23:30,01/02/2019 17:23:40,2,Non REM
3023,01/02/2019 17:23:40,01/02/2019 17:23:50,2,Non REM
3024,01/02/2019 17:23:50,01/02/2019 17:24:00,2,Non REM
3025,01/02/2019 17:24:00,01/02/2019 17:24:10,2,Non REM
3026,01/02/2019 17:24:10,01/02/2019 17:24:20,2,Non REM
3027,01/02/2019 17:24:20,01/02/2019 17:24:30,2,Non REM
3028,01/02/2019 17:24:30,01/02/2019 17:24:40,2,Non REM
3029,01/02/2019 17:24:40,01/02/2019 17:24:50,2,Non REM
3030,01/02/2019 17:24:50,01/02/2019 17:25:00,2,Non REM
3031,01/02/2019 17:25:00,01/02/2019 17:25:10,2,Non REM
3032,01/02/2019 17:25:10,01/02/2019 17:25:20,2,Non REM
3033,01/02/2019 17:25:20,01/02/2019 17:25:30,2,Non REM
3034,01/02/2019 17:25:30,01/02/2019 17:25:40,2,Non REM
3035,01/02/2019 17:25:40,01/02/2019 17:25:50,2,Non REM
3036,01/02/2019 17:25:50,01/02/2019 17:26:00,2,Non REM
3037,01/02/2019 17:26:00,01/02/2019 17:26:10,2,Non REM
3038,01/02/2019 17:26:10,01/02/2019 17:26:20,2,Non REM
3039,01/02/2019 17:26:20,01/02/2019 17:26:30,2,Non REM
3040,01/02/2019 17:26:30,01/02/2019 17:26:40,2,Non REM
3041,01/02/2019 17:26:40,01/02/2019 17:26:50,2,Non REM
3042,01/02/2019 17:26:50,01/02/2019 17:27:00,2,Non REM
3043,01/02/2019 17:27:00,01/02/2019 17:27:10,2,Non REM
3044,01/02/2019 17:27:10,01/02/2019 17:27:20,2,Non REM
3045,01/02/2019 17:27:20,01/02/2019 17:27:30,2,Non REM
3046,01/02/2019 17:27:30,01/02/2019 17:27:40,2,Non REM
3047,01/02/2019 17:27:40,01/02/2019 17:27:50,2,Non REM
3048,01/02/2019 17:27:50,01/02/2019 17:28:00,2,Non REM
3049,01/02/2019 17:28:00,01/02/2019 17:28:10,2,Non REM
3050,01/02/2019 17:28:10,01/02/2019 17:28:20,2,Non REM
3051,01/02/2019 17:28:20,01/02/2019 17:28:30,2,Non REM
3052,01/02/2019 17:28:30,01/02/2019 17:28:40,2,Non REM
3053,01/02/2019 17:28:40,01/02/2019 17:28:50,2,Non REM
3054,01/02/2019 17:28:50,01/02/2019 17:29:00,2,Non REM
3055,01/02/2019 17:29:00,01/02/2019 17:29:10,2,Non REM
3056,01/02/2019 17:29:10,01/02/2019 17:29:20,2,Non REM
3057,01/02/2019 17:29:20,01/02/2019 17:29:30,2,Non REM
3058,01/02/2019 17:29:30,01/02/2019 17:29:40,2,Non REM
3059,01/02/2019 17:29:40,01/02/2019 17:29:50,2,Non REM
3060,01/02/2019 17:29:50,01/02/2019 17:30:00,2,Non REM
3061,01/02/2019 17:30:00,01/02/2019 17:30:10,2,Non REM
3062,01/02/2019 17:30:10,01/02/2019 17:30:20,2,Non REM
3063,01/02/2019 17:30:20,01/02/2019 17:30:30,2,Non REM
3064,01/02/2019 17:30:30,01/02/2019 17:30:40,2,Non REM
3065,01/02/2019 17:30:40,01/02/2019 17:30:50,2,Non REM
3066,01/02/2019 17:30:50,01/02/2019 17:31:00,2,Non REM
3067,01/02/2019 17:31:00,01/02/2019 17:31:10,2,Non REM
3068,01/02/2019 17:31:10,01/02/2019 17:31:20,2,Non REM
3069,01/02/2019 17:31:20,01/02/2019 17:31:30,2,Non REM
3070,01/02/2019 17:31:30,01/02/2019 17:31:40,2,Non REM
3071,01/02/2019 17:31:40,01/02/2019 17:31:50,2,Non REM
3072,01/02/2019 17:31:50,01/02/2019 17:32:00,2,Non REM
3073,01/02/2019 17:32:00,01/02/2019 17:32:10,2,Non REM
3074,01/02/2019 17:32:10,01/02/2019 17:32:20,2,Non REM
3075,01/02/2019 17:32:20,01/02/2019 17:32:30,2,Non REM
3076,01/02/2019 17:32:30,01/02/2019 17:32:40,2,Non REM
3077,01/02/2019 17:32:40,01/02/2019 17:32:50,2,Non REM
3078,01/02/2019 17:32:50,01/02/2019 17:33:00,2,Non REM
3079,01/02/2019 17:33:00,01/02/2019 17:33:10,2,Non REM
3080,01/02/2019 17:33:10,01/02/2019 17:33:20,2,Non REM
3081,01/02/2019 17:33:20,01/02/2019 17:33:30,2,Non REM
3082,01/02/2019 17:33:30,01/02/2019 17:33:40,2,Non REM
3083,01/02/2019 17:33:40,01/02/2019 17:33:50,2,Non REM
3084,01/02/2019 17:33:50,01/02/2019 17:34:00,3,REM
3085,01/02/2019 17:34:00,01/02/2019 17:34:10,3,REM
3086,01/02/2019 17:34:10,01/02/2019 17:34:20,3,REM
3087,01/02/2019 17:34:20,01/02/2019 17:34:30,3,REM
3088,01/02/2019 17:34:30,01/02/2019 17:34:40,3,REM
3089,01/02/2019 17:34:40,01/02/2019 17:34:50,3,REM
3090,01/02/2019 17:34:50,01/02/2019 17:35:00,2,Non REM
3091,01/02/2019 17:35:00,01/02/2019 17:35:10,2,Non REM
3092,01/02/2019 17:35:10,01/02/2019 17:35:20,2,Non REM
3093,01/02/2019 17:35:20,01/02/2019 17:35:30,2,Non REM
3094,01/02/2019 17:35:30,01/02/2019 17:35:40,2,Non REM
3095,01/02/2019 17:35:40,01/02/2019 17:35:50,2,Non REM
3096,01/02/2019 17:35:50,01/02/2019 17:36:00,2,Non REM
3097,01/02/2019 17:36:00,01/02/2019 17:36:10,2,Non REM
3098,01/02/2019 17:36:10,01/02/2019 17:36:20,2,Non REM
3099,01/02/2019 17:36:20,01/02/2019 17:36:30,2,Non REM
3100,01/02/2019 17:36:30,01/02/2019 17:36:40,2,Non REM
3101,01/02/2019 17:36:40,01/02/2019 17:36:50,2,Non REM
3102,01/02/2019 17:36:50,01/02/2019 17:37:00,2,Non REM
3103,01/02/2019 17:37:00,01/02/2019 17:37:10,2,Non REM
3104,01/02/2019 17:37:10,01/02/2019 17:37:20,2,Non REM
3105,01/02/2019 17:37:20,01/02/2019 17:37:30,2,Non REM
3106,01/02/2019 17:37:30,01/02/2019 17:37:40,2,Non REM
3107,01/02/2019 17:37:40,01/02/2019 17:37:50,2,Non REM
3108,01/02/2019 17:37:50,01/02/2019 17:38:00,2,Non REM
3109,01/02/2019 17:38:00,01/02/2019 17:38:10,2,Non REM
3110,01/02/2019 17:38:10,01/02/2019 17:38:20,2,Non REM
3111,01/02/2019 17:38:20,01/02/2019 17:38:30,2,Non REM
3112,01/02/2019 17:38:30,01/02/2019 17:38:40,2,Non REM
3113,01/02/2019 17:38:40,01/02/2019 17:38:50,2,Non REM
3114,01/02/2019 17:38:50,01/02/2019 17:39:00,2,Non REM
3115,01/02/2019 17:39:00,01/02/2019 17:39:10,2,Non REM
3116,01/02/2019 17:39:10,01/02/2019 17:39:20,2,Non REM
3117,01/02/2019 17:39:20,01/02/2019 17:39:30,2,Non REM
3118,01/02/2019 17:39:30,01/02/2019 17:39:40,2,Non REM
3119,01/02/2019 17:39:40,01/02/2019 17:39:50,2,Non REM
3120,01/02/2019 17:39:50,01/02/2019 17:40:00,2,Non REM
3121,01/02/2019 17:40:00,01/02/2019 17:40:10,2,Non REM
3122,01/02/2019 17:40:10,01/02/2019 17:40:20,2,Non REM
3123,01/02/2019 17:40:20,01/02/2019 17:40:30,2,Non REM
3124,01/02/2019 17:40:30,01/02/2019 17:40:40,2,Non REM
3125,01/02/2019 17:40:40,01/02/2019 17:40:50,2,Non REM
3126,01/02/2019 17:40:50,01/02/2019 17:41:00,2,Non REM
3127,01/02/2019 17:41:00,01/02/2019 17:41:10,2,Non REM
3128,01/02/2019 17:41:10,01/02/2019 17:41:20,2,Non REM
3129,01/02/2019 17:41:20,01/02/2019 17:41:30,2,Non REM
3130,01/02/2019 17:41:30,01/02/2019 17:41:40,2,Non REM
3131,01/02/2019 17:41:40,01/02/2019 17:41:50,2,Non REM
3132,01/02/2019 17:41:50,01/02/2019 17:42:00,2,Non REM
3133,01/02/2019 17:42:00,01/02/2019 17:42:10,2,Non REM
3134,01/02/2019 17:42:10,01/02/2019 17:42:20,2,Non REM
3135,01/02/2019 17:42:20,01/02/2019 17:42:30,2,Non REM
3136,01/02/2019 17:42:30,01/02/2019 17:42:40,2,Non REM
3137,01/02/2019 17:42:40,01/02/2019 17:42:50,2,Non REM
3138,01/02/2019 17:42:50,01/02/2019 17:43:00,2,Non REM
3139,01/02/2019 17:43:00,01/02/2019 17:43:10,2,Non REM
3140,01/02/2019 17:43:10,01/02/2019 17:43:20,2,Non REM
3141,01/02/2019 17:43:20,01/02/2019 17:43:30,2,Non REM
3142,01/02/2019 17:43:30,01/02/2019 17:43:40,2,Non REM
3143,01/02/2019 17:43:40,01/02/2019 17:43:50,2,Non REM
3144,01/02/2019 17:43:50,01/02/2019 17:44:00,2,Non REM
3145,01/02/2019 17:44:00,01/02/2019 17:44:10,2,Non REM
3146,01/02/2019 17:44:10,01/02/2019 17:44:20,2,Non REM
3147,01/02/2019 17:44:20,01/02/2019 17:44:30,2,Non REM
3148,01/02/2019 17:44:30,01/02/2019 17:44:40,2,Non REM
3149,01/02/2019 17:44:40,01/02/2019 17:44:50,2,Non REM
3150,01/02/2019 17:44:50,01/02/2019 17:45:00,2,Non REM
3151,01/02/2019 17:45:00,01/02/2019 17:45:10,2,Non REM
3152,01/02/2019 17:45:10,01/02/2019 17:45:20,2,Non REM
3153,01/02/2019 17:45:20,01/02/2019 17:45:30,2,Non REM
3154,01/02/2019 17:45:30,01/02/2019 17:45:40,2,Non REM
3155,01/02/2019 17:45:40,01/02/2019 17:45:50,2,Non REM
3156,01/02/2019 17:45:50,01/02/2019 17:46:00,2,Non REM
3157,01/02/2019 17:46:00,01/02/2019 17:46:10,2,Non REM
3158,01/02/2019 17:46:10,01/02/2019 17:46:20,2,Non REM
3159,01/02/2019 17:46:20,01/02/2019 17:46:30,2,Non REM
3160,01/02/2019 17:46:30,01/02/2019 17:46:40,2,Non REM
3161,01/02/2019 17:46:40,01/02/2019 17:46:50,2,Non REM
3162,01/02/2019 17:46:50,01/02/2019 17:47:00,2,Non REM
3163,01/02/2019 17:47:00,01/02/2019 17:47:10,2,Non REM
3164,01/02/2019 17:47:10,01/02/2019 17:47:20,2,Non REM
3165,01/02/2019 17:47:20,01/02/2019 17:47:30,2,Non REM
3166,01/02/2019 17:47:30,01/02/2019 17:47:40,2,Non REM
3167,01/02/2019 17:47:40,01/02/2019 17:47:50,2,Non REM
3168,01/02/2019 17:47:50,01/02/2019 17:48:00,2,Non REM
3169,01/02/2019 17:48:00,01/02/2019 17:48:10,2,Non REM
3170,01/02/2019 17:48:10,01/02/2019 17:48:20,2,Non REM
3171,01/02/2019 17:48:20,01/02/2019 17:48:30,2,Non REM
3172,01/02/2019 17:48:30,01/02/2019 17:48:40,2,Non REM
3173,01/02/2019 17:48:40,01/02/2019 17:48:50,2,Non REM
3174,01/02/2019 17:48:50,01/02/2019 17:49:00,2,Non REM
3175,01/02/2019 17:49:00,01/02/2019 17:49:10,2,Non REM
3176,01/02/2019 17:49:10,01/02/2019 17:49:20,2,Non REM
3177,01/02/2019 17:49:20,01/02/2019 17:49:30,2,Non REM
3178,01/02/2019 17:49:30,01/02/2019 17:49:40,2,Non REM
3179,01/02/2019 17:49:40,01/02/2019 17:49:50,2,Non REM
3180,01/02/2019 17:49:50,01/02/2019 17:50:00,2,Non REM
3181,01/02/2019 17:50:00,01/02/2019 17:50:10,2,Non REM
3182,01/02/2019 17:50:10,01/02/2019 17:50:20,2,Non REM
3183,01/02/2019 17:50:20,01/02/2019 17:50:30,2,Non REM
3184,01/02/2019 17:50:30,01/02/2019 17:50:40,2,Non REM
3185,01/02/2019 17:50:40,01/02/2019 17:50:50,2,Non REM
3186,01/02/2019 17:50:50,01/02/2019 17:51:00,2,Non REM
3187,01/02/2019 17:51:00,01/02/2019 17:51:10,2,Non REM
3188,01/02/2019 17:51:10,01/02/2019 17:51:20,2,Non REM
3189,01/02/2019 17:51:20,01/02/2019 17:51:30,2,Non REM
3190,01/02/2019 17:51:30,01/02/2019 17:51:40,2,Non REM
3191,01/02/2019 17:51:40,01/02/2019 17:51:50,2,Non REM
3192,01/02/2019 17:51:50,01/02/2019 17:52:00,2,Non REM
3193,01/02/2019 17:52:00,01/02/2019 17:52:10,2,Non REM
3194,01/02/2019 17:52:10,01/02/2019 17:52:20,2,Non REM
3195,01/02/2019 17:52:20,01/02/2019 17:52:30,2,Non REM
3196,01/02/2019 17:52:30,01/02/2019 17:52:40,2,Non REM
3197,01/02/2019 17:52:40,01/02/2019 17:52:50,2,Non REM
3198,01/02/2019 17:52:50,01/02/2019 17:53:00,2,Non REM
3199,01/02/2019 17:53:00,01/02/2019 17:53:10,2,Non REM
3200,01/02/2019 17:53:10,01/02/2019 17:53:20,2,Non REM
3201,01/02/2019 17:53:20,01/02/2019 17:53:30,2,Non REM
3202,01/02/2019 17:53:30,01/02/2019 17:53:40,2,Non REM
3203,01/02/2019 17:53:40,01/02/2019 17:53:50,2,Non REM
3204,01/02/2019 17:53:50,01/02/2019 17:54:00,2,Non REM
3205,01/02/2019 17:54:00,01/02/2019 17:54:10,2,Non REM
3206,01/02/2019 17:54:10,01/02/2019 17:54:20,2,Non REM
3207,01/02/2019 17:54:20,01/02/2019 17:54:30,2,Non REM
3208,01/02/2019 17:54:30,01/02/2019 17:54:40,2,Non REM
3209,01/02/2019 17:54:40,01/02/2019 17:54:50,2,Non REM
3210,01/02/2019 17:54:50,01/02/2019 17:55:00,2,Non REM
3211,01/02/2019 17:55:00,01/02/2019 17:55:10,2,Non REM
3212,01/02/2019 17:55:10,01/02/2019 17:55:20,2,Non REM
3213,01/02/2019 17:55:20,01/02/2019 17:55:30,2,Non REM
3214,01/02/2019 17:55:30,01/02/2019 17:55:40,2,Non REM
3215,01/02/2019 17:55:40,01/02/2019 17:55:50,2,Non REM
3216,01/02/2019 17:55:50,01/02/2019 17:56:00,2,Non REM
3217,01/02/2019 17:56:00,01/02/2019 17:56:10,2,Non REM
3218,01/02/2019 17:56:10,01/02/2019 17:56:20,2,Non REM
3219,01/02/2019 17:56:20,01/02/2019 17:56:30,2,Non REM
3220,01/02/2019 17:56:30,01/02/2019 17:56:40,2,Non REM
3221,01/02/2019 17:56:40,01/02/2019 17:56:50,2,Non REM
3222,01/02/2019 17:56:50,01/02/2019 17:57:00,3,REM
3223,01/02/2019 17:57:00,01/02/2019 17:57:10,3,REM
3224,01/02/2019 17:57:10,01/02/2019 17:57:20,3,REM
3225,01/02/2019 17:57:20,01/02/2019 17:57:30,3,REM
3226,01/02/2019 17:57:30,01/02/2019 17:57:40,3,REM
3227,01/02/2019 17:57:40,01/02/2019 17:57:50,3,REM
3228,01/02/2019 17:57:50,01/02/2019 17:58:00,3,REM
3229,01/02/2019 17:58:00,01/02/2019 17:58:10,2,Non REM
3230,01/02/2019 17:58:10,01/02/2019 17:58:20,2,Non REM
3231,01/02/2019 17:58:20,01/02/2019 17:58:30,2,Non REM
3232,01/02/2019 17:58:30,01/02/2019 17:58:40,2,Non REM
3233,01/02/2019 17:58:40,01/02/2019 17:58:50,2,Non REM
3234,01/02/2019 17:58:50,01/02/2019 17:59:00,1,Wake
3235,01/02/2019 17:59:00,01/02/2019 17:59:10,1,Wake
3236,01/02/2019 17:59:10,01/02/2019 17:59:20,1,Wake
3237,01/02/2019 17:59:20,01/02/2019 17:59:30,1,Wake
3238,01/02/2019 17:59:30,01/02/2019 17:59:40,1,Wake
3239,01/02/2019 17:59:40,01/02/2019 17:59:50,1,Wake
3240,01/02/2019 17:59:50,01/02/2019 18:00:00,1,Wake
3241,01/02/2019 18:00:00,01/02/2019 18:00:10,1,Wake
3242,01/02/2019 18:00:10,01/02/2019 18:00:20,2,Non REM
3243,01/02/2019 18:00:20,01/02/2019 18:00:30,2,Non REM
3244,01/02/2019 18:00:30,01/02/2019 18:00:40,2,Non REM
3245,01/02/2019 18:00:40,01/02/2019 18:00:50,2,Non REM
