Epoch #,Start Time,End Time,Score #, Score
1995,01/02/2019 14:32:20,01/02/2019 14:32:30,1,Wake
1996,01/02/2019 14:32:30,01/02/2019 14:32:40,1,Wake
1997,01/02/2019 14:32:40,01/02/2019 14:32:50,1,Wake
1998,01/02/2019 14:32:50,01/02/2019 14:33:00,1,Wake
1999,01/02/2019 14:33:00,01/02/2019 14:33:10,1,Wake
2000,01/02/2019 14:33:10,01/02/2019 14:33:20,1,Wake
2001,01/02/2019 14:33:20,01/02/2019 14:33:30,1,Wake
2002,01/02/2019 14:33:30,01/02/2019 14:33:40,1,Wake
2003,01/02/2019 14:33:40,01/02/2019 14:33:50,1,Wake
2004,01/02/2019 14:33:50,01/02/2019 14:34:00,1,Wake
2005,01/02/2019 14:34:00,01/02/2019 14:34:10,1,Wake
2006,01/02/2019 14:34:10,01/02/2019 14:34:20,1,Wake
2007,01/02/2019 14:34:20,01/02/2019 14:34:30,1,Wake
2008,01/02/2019 14:34:30,01/02/2019 14:34:40,1,Wake
2009,01/02/2019 14:34:40,01/02/2019 14:34:50,1,Wake
2010,01/02/2019 14:34:50,01/02/2019 14:35:00,1,Wake
2011,01/02/2019 14:35:00,01/02/2019 14:35:10,1,Wake
2012,01/02/2019 14:35:10,01/02/2019 14:35:20,1,Wake
2013,01/02/2019 14:35:20,01/02/2019 14:35:30,1,Wake
2014,01/02/2019 14:35:30,01/02/2019 14:35:40,1,Wake
2015,01/02/2019 14:35:40,01/02/2019 14:35:50,1,Wake
2016,01/02/2019 14:35:50,01/02/2019 14:36:00,1,Wake
2017,01/02/2019 14:36:00,01/02/2019 14:36:10,1,Wake
2018,01/02/2019 14:36:10,01/02/2019 14:36:20,1,Wake
2019,01/02/2019 14:36:20,01/02/2019 14:36:30,1,Wake
2020,01/02/2019 14:36:30,01/02/2019 14:36:40,1,Wake
2021,01/02/2019 14:36:40,01/02/2019 14:36:50,1,Wake
2022,01/02/2019 14:36:50,01/02/2019 14:37:00,1,Wake
2023,01/02/2019 14:37:00,01/02/2019 14:37:10,1,Wake
2024,01/02/2019 14:37:10,01/02/2019 14:37:20,1,Wake
2025,01/02/2019 14:37:20,01/02/2019 14:37:30,1,Wake
2026,01/02/2019 14:37:30,01/02/2019 14:37:40,1,Wake
2027,01/02/2019 14:37:40,01/02/2019 14:37:50,1,Wake
2028,01/02/2019 14:37:50,01/02/2019 14:38:00,1,Wake
2029,01/02/2019 14:38:00,01/02/2019 14:38:10,1,Wake
2030,01/02/2019 14:38:10,01/02/2019 14:38:20,1,Wake
2031,01/02/2019 14:38:20,01/02/2019 14:38:30,1,Wake
2032,01/02/2019 14:38:30,01/02/2019 14:38:40,1,Wake
2033,01/02/2019 14:38:40,01/02/2019 14:38:50,1,Wake
2034,01/02/2019 14:38:50,01/02/2019 14:39:00,1,Wake
2035,01/02/2019 14:39:00,01/02/2019 14:39:10,1,Wake
2036,01/02/2019 14:39:10,01/02/2019 14:39:20,1,Wake
2037,01/02/2019 14:39:20,01/02/2019 14:39:30,1,Wake
2038,01/02/2019 14:39:30,01/02/2019 14:39:40,1,Wake
2039,01/02/2019 14:39:40,01/02/2019 14:39:50,1,Wake
2040,01/02/2019 14:39:50,01/02/2019 14:40:00,1,Wake
2041,01/02/2019 14:40:00,01/02/2019 14:40:10,1,Wake
2042,01/02/2019 14:40:10,01/02/2019 14:40:20,1,Wake
2043,01/02/2019 14:40:20,01/02/2019 14:40:30,1,Wake
2044,01/02/2019 14:40:30,01/02/2019 14:40:40,1,Wake
2045,01/02/2019 14:40:40,01/02/2019 14:40:50,1,Wake
2046,01/02/2019 14:40:50,01/02/2019 14:41:00,1,Wake
2047,01/02/2019 14:41:00,01/02/2019 14:41:10,1,Wake
2048,01/02/2019 14:41:10,01/02/2019 14:41:20,1,Wake
2049,01/02/2019 14:41:20,01/02/2019 14:41:30,1,Wake
2050,01/02/2019 14:41:30,01/02/2019 14:41:40,1,Wake
2051,01/02/2019 14:41:40,01/02/2019 14:41:50,1,Wake
2052,01/02/2019 14:41:50,01/02/2019 14:42:00,1,Wake
2053,01/02/2019 14:42:00,01/02/2019 14:42:10,1,Wake
2054,01/02/2019 14:42:10,01/02/2019 14:42:20,1,Wake
2055,01/02/2019 14:42:20,01/02/2019 14:42:30,1,Wake
2056,01/02/2019 14:42:30,01/02/2019 14:42:40,1,Wake
2057,01/02/2019 14:42:40,01/02/2019 14:42:50,1,Wake
2058,01/02/2019 14:42:50,01/02/2019 14:43:00,1,Wake
2059,01/02/2019 14:43:00,01/02/2019 14:43:10,1,Wake
2060,01/02/2019 14:43:10,01/02/2019 14:43:20,1,Wake
2061,01/02/2019 14:43:20,01/02/2019 14:43:30,1,Wake
2062,01/02/2019 14:43:30,01/02/2019 14:43:40,1,Wake
2063,01/02/2019 14:43:40,01/02/2019 14:43:50,1,Wake
2064,01/02/2019 14:43:50,01/02/2019 14:44:00,1,Wake
2065,01/02/2019 14:44:00,01/02/2019 14:44:10,1,Wake
2066,01/02/2019 14:44:10,01/02/2019 14:44:20,1,Wake
2067,01/02/2019 14:44:20,01/02/2019 14:44:30,1,Wake
2068,01/02/2019 14:44:30,01/02/2019 14:44:40,1,Wake
2069,01/02/2019 14:44:40,01/02/2019 14:44:50,1,Wake
2070,01/02/2019 14:44:50,01/02/2019 14:45:00,1,Wake
2071,01/02/2019 14:45:00,01/02/2019 14:45:10,1,Wake
2072,01/02/2019 14:45:10,01/02/2019 14:45:20,1,Wake
2073,01/02/2019 14:45:20,01/02/2019 14:45:30,1,Wake
2074,01/02/2019 14:45:30,01/02/2019 14:45:40,1,Wake
2075,01/02/2019 14:45:40,01/02/2019 14:45:50,1,Wake
2076,01/02/2019 14:45:50,01/02/2019 14:46:00,1,Wake
2077,01/02/2019 14:46:00,01/02/2019 14:46:10,1,Wake
2078,01/02/2019 14:46:10,01/02/2019 14:46:20,1,Wake
2079,01/02/2019 14:46:20,01/02/2019 14:46:30,1,Wake
2080,01/02/2019 14:46:30,01/02/2019 14:46:40,1,Wake
2081,01/02/2019 14:46:40,01/02/2019 14:46:50,1,Wake
2082,01/02/2019 14:46:50,01/02/2019 14:47:00,1,Wake
2083,01/02/2019 14:47:00,01/02/2019 14:47:10,1,Wake
2084,01/02/2019 14:47:10,01/02/2019 14:47:20,1,Wake
2085,01/02/2019 14:47:20,01/02/2019 14:47:30,1,Wake
2086,01/02/2019 14:47:30,01/02/2019 14:47:40,1,Wake
2087,01/02/2019 14:47:40,01/02/2019 14:47:50,1,Wake
2088,01/02/2019 14:47:50,01/02/2019 14:48:00,1,Wake
2089,01/02/2019 14:48:00,01/02/2019 14:48:10,1,Wake
2090,01/02/2019 14:48:10,01/02/2019 14:48:20,1,Wake
2091,01/02/2019 14:48:20,01/02/2019 14:48:30,1,Wake
2092,01/02/2019 14:48:30,01/02/2019 14:48:40,1,Wake
2093,01/02/2019 14:48:40,01/02/2019 14:48:50,1,Wake
2094,01/02/2019 14:48:50,01/02/2019 14:49:00,1,Wake
2095,01/02/2019 14:49:00,01/02/2019 14:49:10,1,Wake
2096,01/02/2019 14:49:10,01/02/2019 14:49:20,1,Wake
2097,01/02/2019 14:49:20,01/02/2019 14:49:30,1,Wake
2098,01/02/2019 14:49:30,01/02/2019 14:49:40,1,Wake
2099,01/02/2019 14:49:40,01/02/2019 14:49:50,1,Wake
2100,01/02/2019 14:49:50,01/02/2019 14:50:00,1,Wake
2101,01/02/2019 14:50:00,01/02/2019 14:50:10,1,Wake
2102,01/02/2019 14:50:10,01/02/2019 14:50:20,1,Wake
2103,01/02/2019 14:50:20,01/02/2019 14:50:30,1,Wake
2104,01/02/2019 14:50:30,01/02/2019 14:50:40,1,Wake
2105,01/02/2019 14:50:40,01/02/2019 14:50:50,1,Wake
2106,01/02/2019 14:50:50,01/02/2019 14:51:00,1,Wake
2107,01/02/2019 14:51:00,01/02/2019 14:51:10,1,Wake
2108,01/02/2019 14:51:10,01/02/2019 14:51:20,1,Wake
2109,01/02/2019 14:51:20,01/02/2019 14:51:30,1,Wake
2110,01/02/2019 14:51:30,01/02/2019 14:51:40,1,Wake
2111,01/02/2019 14:51:40,01/02/2019 14:51:50,1,Wake
2112,01/02/2019 14:51:50,01/02/2019 14:52:00,1,Wake
2113,01/02/2019 14:52:00,01/02/2019 14:52:10,1,Wake
2114,01/02/2019 14:52:10,01/02/2019 14:52:20,1,Wake
2115,01/02/2019 14:52:20,01/02/2019 14:52:30,1,Wake
2116,01/02/2019 14:52:30,01/02/2019 14:52:40,1,Wake
2117,01/02/2019 14:52:40,01/02/2019 14:52:50,1,Wake
2118,01/02/2019 14:52:50,01/02/2019 14:53:00,1,Wake
2119,01/02/2019 14:53:00,01/02/2019 14:53:10,1,Wake
2120,01/02/2019 14:53:10,01/02/2019 14:53:20,1,Wake
2121,01/02/2019 14:53:20,01/02/2019 14:53:30,1,Wake
2122,01/02/2019 14:53:30,01/02/2019 14:53:40,1,Wake
2123,01/02/2019 14:53:40,01/02/2019 14:53:50,1,Wake
2124,01/02/2019 14:53:50,01/02/2019 14:54:00,1,Wake
2125,01/02/2019 14:54:00,01/02/2019 14:54:10,1,Wake
2126,01/02/2019 14:54:10,01/02/2019 14:54:20,1,Wake
2127,01/02/2019 14:54:20,01/02/2019 14:54:30,1,Wake
2128,01/02/2019 14:54:30,01/02/2019 14:54:40,1,Wake
2129,01/02/2019 14:54:40,01/02/2019 14:54:50,1,Wake
2130,01/02/2019 14:54:50,01/02/2019 14:55:00,1,Wake
2131,01/02/2019 14:55:00,01/02/2019 14:55:10,1,Wake
2132,01/02/2019 14:55:10,01/02/2019 14:55:20,1,Wake
2133,01/02/2019 14:55:20,01/02/2019 14:55:30,1,Wake
2134,01/02/2019 14:55:30,01/02/2019 14:55:40,1,Wake
2135,01/02/2019 14:55:40,01/02/2019 14:55:50,1,Wake
2136,01/02/2019 14:55:50,01/02/2019 14:56:00,1,Wake
2137,01/02/2019 14:56:00,01/02/2019 14:56:10,1,Wake
2138,01/02/2019 14:56:10,01/02/2019 14:56:20,2,Non REM
2139,01/02/2019 14:56:20,01/02/2019 14:56:30,130,Non REM X
2140,01/02/2019 14:56:30,01/02/2019 14:56:40,2,Non REM
2141,01/02/2019 14:56:40,01/02/2019 14:56:50,1,Wake
2142,01/02/2019 14:56:50,01/02/2019 14:57:00,130,Non REM X
2143,01/02/2019 14:57:00,01/02/2019 14:57:10,2,Non REM
2144,01/02/2019 14:57:10,01/02/2019 14:57:20,2,Non REM
2145,01/02/2019 14:57:20,01/02/2019 14:57:30,2,Non REM
2146,01/02/2019 14:57:30,01/02/2019 14:57:40,2,Non REM
2147,01/02/2019 14:57:40,01/02/2019 14:57:50,2,Non REM
2148,01/02/2019 14:57:50,01/02/2019 14:58:00,2,Non REM
2149,01/02/2019 14:58:00,01/02/2019 14:58:10,2,Non REM
2150,01/02/2019 14:58:10,01/02/2019 14:58:20,2,Non REM
2151,01/02/2019 14:58:20,01/02/2019 14:58:30,130,Non REM X
2152,01/02/2019 14:58:30,01/02/2019 14:58:40,1,Wake
2153,01/02/2019 14:58:40,01/02/2019 14:58:50,2,Non REM
2154,01/02/2019 14:58:50,01/02/2019 14:59:00,2,Non REM
2155,01/02/2019 14:59:00,01/02/2019 14:59:10,2,Non REM
2156,01/02/2019 14:59:10,01/02/2019 14:59:20,130,Non REM X
2157,01/02/2019 14:59:20,01/02/2019 14:59:30,1,Wake
2158,01/02/2019 14:59:30,01/02/2019 14:59:40,1,Wake
2159,01/02/2019 14:59:40,01/02/2019 14:59:50,1,Wake
2160,01/02/2019 14:59:50,01/02/2019 15:00:00,130,Non REM X
2161,01/02/2019 15:00:00,01/02/2019 15:00:10,2,Non REM
2162,01/02/2019 15:00:10,01/02/2019 15:00:20,2,Non REM
2163,01/02/2019 15:00:20,01/02/2019 15:00:30,2,Non REM
2164,01/02/2019 15:00:30,01/02/2019 15:00:40,2,Non REM
2165,01/02/2019 15:00:40,01/02/2019 15:00:50,2,Non REM
2166,01/02/2019 15:00:50,01/02/2019 15:01:00,2,Non REM
2167,01/02/2019 15:01:00,01/02/2019 15:01:10,2,Non REM
2168,01/02/2019 15:01:10,01/02/2019 15:01:20,2,Non REM
2169,01/02/2019 15:01:20,01/02/2019 15:01:30,2,Non REM
2170,01/02/2019 15:01:30,01/02/2019 15:01:40,2,Non REM
2171,01/02/2019 15:01:40,01/02/2019 15:01:50,2,Non REM
2172,01/02/2019 15:01:50,01/02/2019 15:02:00,2,Non REM
2173,01/02/2019 15:02:00,01/02/2019 15:02:10,2,Non REM
2174,01/02/2019 15:02:10,01/02/2019 15:02:20,2,Non REM
2175,01/02/2019 15:02:20,01/02/2019 15:02:30,2,Non REM
2176,01/02/2019 15:02:30,01/02/2019 15:02:40,2,Non REM
2177,01/02/2019 15:02:40,01/02/2019 15:02:50,2,Non REM
2178,01/02/2019 15:02:50,01/02/2019 15:03:00,2,Non REM
2179,01/02/2019 15:03:00,01/02/2019 15:03:10,1,Wake
2180,01/02/2019 15:03:10,01/02/2019 15:03:20,2,Non REM
2181,01/02/2019 15:03:20,01/02/2019 15:03:30,2,Non REM
2182,01/02/2019 15:03:30,01/02/2019 15:03:40,2,Non REM
2183,01/02/2019 15:03:40,01/02/2019 15:03:50,2,Non REM
2184,01/02/2019 15:03:50,01/02/2019 15:04:00,2,Non REM
2185,01/02/2019 15:04:00,01/02/2019 15:04:10,2,Non REM
2186,01/02/2019 15:04:10,01/02/2019 15:04:20,2,Non REM
2187,01/02/2019 15:04:20,01/02/2019 15:04:30,2,Non REM
2188,01/02/2019 15:04:30,01/02/2019 15:04:40,2,Non REM
2189,01/02/2019 15:04:40,01/02/2019 15:04:50,2,Non REM
2190,01/02/2019 15:04:50,01/02/2019 15:05:00,2,Non REM
2191,01/02/2019 15:05:00,01/02/2019 15:05:10,2,Non REM
2192,01/02/2019 15:05:10,01/02/2019 15:05:20,1,Wake
2193,01/02/2019 15:05:20,01/02/2019 15:05:30,130,Non REM X
2194,01/02/2019 15:05:30,01/02/2019 15:05:40,3,REM
2195,01/02/2019 15:05:40,01/02/2019 15:05:50,3,REM
2196,01/02/2019 15:05:50,01/02/2019 15:06:00,3,REM
2197,01/02/2019 15:06:00,01/02/2019 15:06:10,3,REM
2198,01/02/2019 15:06:10,01/02/2019 15:06:20,3,REM
2199,01/02/2019 15:06:20,01/02/2019 15:06:30,3,REM
2200,01/02/2019 15:06:30,01/02/2019 15:06:40,3,REM
2201,01/02/2019 15:06:40,01/02/2019 15:06:50,3,REM
2202,01/02/2019 15:06:50,01/02/2019 15:07:00,3,REM
2203,01/02/2019 15:07:00,01/02/2019 15:07:10,3,REM
2204,01/02/2019 15:07:10,01/02/2019 15:07:20,3,REM
2205,01/02/2019 15:07:20,01/02/2019 15:07:30,1,Wake
2206,01/02/2019 15:07:30,01/02/2019 15:07:40,1,Wake
2207,01/02/2019 15:07:40,01/02/2019 15:07:50,1,Wake
2208,01/02/2019 15:07:50,01/02/2019 15:08:00,2,Non REM
2209,01/02/2019 15:08:00,01/02/2019 15:08:10,2,Non REM
2210,01/02/2019 15:08:10,01/02/2019 15:08:20,2,Non REM
2211,01/02/2019 15:08:20,01/02/2019 15:08:30,2,Non REM
2212,01/02/2019 15:08:30,01/02/2019 15:08:40,2,Non REM
2213,01/02/2019 15:08:40,01/02/2019 15:08:50,2,Non REM
2214,01/02/2019 15:08:50,01/02/2019 15:09:00,2,Non REM
2215,01/02/2019 15:09:00,01/02/2019 15:09:10,2,Non REM
2216,01/02/2019 15:09:10,01/02/2019 15:09:20,2,Non REM
2217,01/02/2019 15:09:20,01/02/2019 15:09:30,2,Non REM
2218,01/02/2019 15:09:30,01/02/2019 15:09:40,1,Wake
2219,01/02/2019 15:09:40,01/02/2019 15:09:50,1,Wake
2220,01/02/2019 15:09:50,01/02/2019 15:10:00,1,Wake
2221,01/02/2019 15:10:00,01/02/2019 15:10:10,2,Non REM
2222,01/02/2019 15:10:10,01/02/2019 15:10:20,2,Non REM
2223,01/02/2019 15:10:20,01/02/2019 15:10:30,2,Non REM
2224,01/02/2019 15:10:30,01/02/2019 15:10:40,2,Non REM
2225,01/02/2019 15:10:40,01/02/2019 15:10:50,2,Non REM
2226,01/02/2019 15:10:50,01/02/2019 15:11:00,2,Non REM
2227,01/02/2019 15:11:00,01/02/2019 15:11:10,2,Non REM
2228,01/02/2019 15:11:10,01/02/2019 15:11:20,2,Non REM
2229,01/02/2019 15:11:20,01/02/2019 15:11:30,2,Non REM
2230,01/02/2019 15:11:30,01/02/2019 15:11:40,2,Non REM
2231,01/02/2019 15:11:40,01/02/2019 15:11:50,2,Non REM
2232,01/02/2019 15:11:50,01/02/2019 15:12:00,2,Non REM
2233,01/02/2019 15:12:00,01/02/2019 15:12:10,2,Non REM
2234,01/02/2019 15:12:10,01/02/2019 15:12:20,2,Non REM
2235,01/02/2019 15:12:20,01/02/2019 15:12:30,2,Non REM
2236,01/02/2019 15:12:30,01/02/2019 15:12:40,2,Non REM
2237,01/02/2019 15:12:40,01/02/2019 15:12:50,2,Non REM
2238,01/02/2019 15:12:50,01/02/2019 15:13:00,2,Non REM
2239,01/02/2019 15:13:00,01/02/2019 15:13:10,2,Non REM
2240,01/02/2019 15:13:10,01/02/2019 15:13:20,130,Non REM X
2241,01/02/2019 15:13:20,01/02/2019 15:13:30,2,Non REM
2242,01/02/2019 15:13:30,01/02/2019 15:13:40,2,Non REM
2243,01/02/2019 15:13:40,01/02/2019 15:13:50,2,Non REM
2244,01/02/2019 15:13:50,01/02/2019 15:14:00,2,Non REM
2245,01/02/2019 15:14:00,01/02/2019 15:14:10,130,Non REM X
2246,01/02/2019 15:14:10,01/02/2019 15:14:20,2,Non REM
2247,01/02/2019 15:14:20,01/02/2019 15:14:30,2,Non REM
2248,01/02/2019 15:14:30,01/02/2019 15:14:40,2,Non REM
2249,01/02/2019 15:14:40,01/02/2019 15:14:50,2,Non REM
2250,01/02/2019 15:14:50,01/02/2019 15:15:00,2,Non REM
2251,01/02/2019 15:15:00,01/02/2019 15:15:10,2,Non REM
2252,01/02/2019 15:15:10,01/02/2019 15:15:20,2,Non REM
2253,01/02/2019 15:15:20,01/02/2019 15:15:30,2,Non REM
2254,01/02/2019 15:15:30,01/02/2019 15:15:40,2,Non REM
2255,01/02/2019 15:15:40,01/02/2019 15:15:50,2,Non REM
2256,01/02/2019 15:15:50,01/02/2019 15:16:00,2,Non REM
2257,01/02/2019 15:16:00,01/02/2019 15:16:10,2,Non REM
2258,01/02/2019 15:16:10,01/02/2019 15:16:20,2,Non REM
2259,01/02/2019 15:16:20,01/02/2019 15:16:30,2,Non REM
2260,01/02/2019 15:16:30,01/02/2019 15:16:40,2,Non REM
2261,01/02/2019 15:16:40,01/02/2019 15:16:50,3,REM
2262,01/02/2019 15:16:50,01/02/2019 15:17:00,3,REM
2263,01/02/2019 15:17:00,01/02/2019 15:17:10,3,REM
2264,01/02/2019 15:17:10,01/02/2019 15:17:20,1,Wake
2265,01/02/2019 15:17:20,01/02/2019 15:17:30,2,Non REM
2266,01/02/2019 15:17:30,01/02/2019 15:17:40,2,Non REM
2267,01/02/2019 15:17:40,01/02/2019 15:17:50,2,Non REM
2268,01/02/2019 15:17:50,01/02/2019 15:18:00,2,Non REM
2269,01/02/2019 15:18:00,01/02/2019 15:18:10,2,Non REM
2270,01/02/2019 15:18:10,01/02/2019 15:18:20,2,Non REM
2271,01/02/2019 15:18:20,01/02/2019 15:18:30,130,Non REM X
2272,01/02/2019 15:18:30,01/02/2019 15:18:40,2,Non REM
2273,01/02/2019 15:18:40,01/02/2019 15:18:50,2,Non REM
2274,01/02/2019 15:18:50,01/02/2019 15:19:00,2,Non REM
2275,01/02/2019 15:19:00,01/02/2019 15:19:10,2,Non REM
2276,01/02/2019 15:19:10,01/02/2019 15:19:20,2,Non REM
2277,01/02/2019 15:19:20,01/02/2019 15:19:30,130,Non REM X
2278,01/02/2019 15:19:30,01/02/2019 15:19:40,2,Non REM
2279,01/02/2019 15:19:40,01/02/2019 15:19:50,2,Non REM
2280,01/02/2019 15:19:50,01/02/2019 15:20:00,2,Non REM
2281,01/02/2019 15:20:00,01/02/2019 15:20:10,2,Non REM
2282,01/02/2019 15:20:10,01/02/2019 15:20:20,2,Non REM
2283,01/02/2019 15:20:20,01/02/2019 15:20:30,2,Non REM
2284,01/02/2019 15:20:30,01/02/2019 15:20:40,2,Non REM
2285,01/02/2019 15:20:40,01/02/2019 15:20:50,2,Non REM
2286,01/02/2019 15:20:50,01/02/2019 15:21:00,1,Wake
2287,01/02/2019 15:21:00,01/02/2019 15:21:10,2,Non REM
2288,01/02/2019 15:21:10,01/02/2019 15:21:20,2,Non REM
2289,01/02/2019 15:21:20,01/02/2019 15:21:30,2,Non REM
2290,01/02/2019 15:21:30,01/02/2019 15:21:40,2,Non REM
2291,01/02/2019 15:21:40,01/02/2019 15:21:50,2,Non REM
2292,01/02/2019 15:21:50,01/02/2019 15:22:00,2,Non REM
2293,01/02/2019 15:22:00,01/02/2019 15:22:10,2,Non REM
2294,01/02/2019 15:22:10,01/02/2019 15:22:20,2,Non REM
2295,01/02/2019 15:22:20,01/02/2019 15:22:30,2,Non REM
2296,01/02/2019 15:22:30,01/02/2019 15:22:40,2,Non REM
2297,01/02/2019 15:22:40,01/02/2019 15:22:50,2,Non REM
2298,01/02/2019 15:22:50,01/02/2019 15:23:00,2,Non REM
2299,01/02/2019 15:23:00,01/02/2019 15:23:10,2,Non REM
2300,01/02/2019 15:23:10,01/02/2019 15:23:20,2,Non REM
2301,01/02/2019 15:23:20,01/02/2019 15:23:30,2,Non REM
2302,01/02/2019 15:23:30,01/02/2019 15:23:40,3,REM
2303,01/02/2019 15:23:40,01/02/2019 15:23:50,3,REM
2304,01/02/2019 15:23:50,01/02/2019 15:24:00,3,REM
2305,01/02/2019 15:24:00,01/02/2019 15:24:10,3,REM
2306,01/02/2019 15:24:10,01/02/2019 15:24:20,3,REM
2307,01/02/2019 15:24:20,01/02/2019 15:24:30,3,REM
2308,01/02/2019 15:24:30,01/02/2019 15:24:40,3,REM
2309,01/02/2019 15:24:40,01/02/2019 15:24:50,3,REM
2310,01/02/2019 15:24:50,01/02/2019 15:25:00,3,REM
2311,01/02/2019 15:25:00,01/02/2019 15:25:10,3,REM
2312,01/02/2019 15:25:10,01/02/2019 15:25:20,1,Wake
2313,01/02/2019 15:25:20,01/02/2019 15:25:30,1,Wake
2314,01/02/2019 15:25:30,01/02/2019 15:25:40,1,Wake
2315,01/02/2019 15:25:40,01/02/2019 15:25:50,1,Wake
2316,01/02/2019 15:25:50,01/02/2019 15:26:00,1,Wake
2317,01/02/2019 15:26:00,01/02/2019 15:26:10,1,Wake
2318,01/02/2019 15:26:10,01/02/2019 15:26:20,1,Wake
2319,01/02/2019 15:26:20,01/02/2019 15:26:30,2,Non REM
2320,01/02/2019 15:26:30,01/02/2019 15:26:40,2,Non REM
2321,01/02/2019 15:26:40,01/02/2019 15:26:50,2,Non REM
2322,01/02/2019 15:26:50,01/02/2019 15:27:00,130,Non REM X
2323,01/02/2019 15:27:00,01/02/2019 15:27:10,2,Non REM
2324,01/02/2019 15:27:10,01/02/2019 15:27:20,2,Non REM
2325,01/02/2019 15:27:20,01/02/2019 15:27:30,2,Non REM
2326,01/02/2019 15:27:30,01/02/2019 15:27:40,130,Non REM X
2327,01/02/2019 15:27:40,01/02/2019 15:27:50,2,Non REM
2328,01/02/2019 15:27:50,01/02/2019 15:28:00,2,Non REM
2329,01/02/2019 15:28:00,01/02/2019 15:28:10,2,Non REM
2330,01/02/2019 15:28:10,01/02/2019 15:28:20,2,Non REM
2331,01/02/2019 15:28:20,01/02/2019 15:28:30,2,Non REM
2332,01/02/2019 15:28:30,01/02/2019 15:28:40,2,Non REM
2333,01/02/2019 15:28:40,01/02/2019 15:28:50,2,Non REM
2334,01/02/2019 15:28:50,01/02/2019 15:29:00,2,Non REM
2335,01/02/2019 15:29:00,01/02/2019 15:29:10,2,Non REM
2336,01/02/2019 15:29:10,01/02/2019 15:29:20,2,Non REM
2337,01/02/2019 15:29:20,01/02/2019 15:29:30,130,Non REM X
2338,01/02/2019 15:29:30,01/02/2019 15:29:40,2,Non REM
2339,01/02/2019 15:29:40,01/02/2019 15:29:50,2,Non REM
2340,01/02/2019 15:29:50,01/02/2019 15:30:00,2,Non REM
2341,01/02/2019 15:30:00,01/02/2019 15:30:10,130,Non REM X
2342,01/02/2019 15:30:10,01/02/2019 15:30:20,2,Non REM
2343,01/02/2019 15:30:20,01/02/2019 15:30:30,2,Non REM
2344,01/02/2019 15:30:30,01/02/2019 15:30:40,2,Non REM
2345,01/02/2019 15:30:40,01/02/2019 15:30:50,2,Non REM
2346,01/02/2019 15:30:50,01/02/2019 15:31:00,130,Non REM X
2347,01/02/2019 15:31:00,01/02/2019 15:31:10,2,Non REM
2348,01/02/2019 15:31:10,01/02/2019 15:31:20,2,Non REM
2349,01/02/2019 15:31:20,01/02/2019 15:31:30,2,Non REM
2350,01/02/2019 15:31:30,01/02/2019 15:31:40,2,Non REM
2351,01/02/2019 15:31:40,01/02/2019 15:31:50,2,Non REM
2352,01/02/2019 15:31:50,01/02/2019 15:32:00,2,Non REM
2353,01/02/2019 15:32:00,01/02/2019 15:32:10,2,Non REM
2354,01/02/2019 15:32:10,01/02/2019 15:32:20,2,Non REM
2355,01/02/2019 15:32:20,01/02/2019 15:32:30,130,Non REM X
2356,01/02/2019 15:32:30,01/02/2019 15:32:40,130,Non REM X
2357,01/02/2019 15:32:40,01/02/2019 15:32:50,2,Non REM
2358,01/02/2019 15:32:50,01/02/2019 15:33:00,2,Non REM
2359,01/02/2019 15:33:00,01/02/2019 15:33:10,2,Non REM
2360,01/02/2019 15:33:10,01/02/2019 15:33:20,2,Non REM
2361,01/02/2019 15:33:20,01/02/2019 15:33:30,2,Non REM
2362,01/02/2019 15:33:30,01/02/2019 15:33:40,2,Non REM
2363,01/02/2019 15:33:40,01/02/2019 15:33:50,2,Non REM
2364,01/02/2019 15:33:50,01/02/2019 15:34:00,2,Non REM
2365,01/02/2019 15:34:00,01/02/2019 15:34:10,2,Non REM
2366,01/02/2019 15:34:10,01/02/2019 15:34:20,2,Non REM
2367,01/02/2019 15:34:20,01/02/2019 15:34:30,1,Wake
2368,01/02/2019 15:34:30,01/02/2019 15:34:40,1,Wake
2369,01/02/2019 15:34:40,01/02/2019 15:34:50,1,Wake
2370,01/02/2019 15:34:50,01/02/2019 15:35:00,1,Wake
2371,01/02/2019 15:35:00,01/02/2019 15:35:10,2,Non REM
2372,01/02/2019 15:35:10,01/02/2019 15:35:20,130,Non REM X
2373,01/02/2019 15:35:20,01/02/2019 15:35:30,2,Non REM
2374,01/02/2019 15:35:30,01/02/2019 15:35:40,2,Non REM
2375,01/02/2019 15:35:40,01/02/2019 15:35:50,2,Non REM
2376,01/02/2019 15:35:50,01/02/2019 15:36:00,2,Non REM
2377,01/02/2019 15:36:00,01/02/2019 15:36:10,2,Non REM
2378,01/02/2019 15:36:10,01/02/2019 15:36:20,2,Non REM
2379,01/02/2019 15:36:20,01/02/2019 15:36:30,2,Non REM
2380,01/02/2019 15:36:30,01/02/2019 15:36:40,2,Non REM
2381,01/02/2019 15:36:40,01/02/2019 15:36:50,2,Non REM
2382,01/02/2019 15:36:50,01/02/2019 15:37:00,2,Non REM
2383,01/02/2019 15:37:00,01/02/2019 15:37:10,2,Non REM
2384,01/02/2019 15:37:10,01/02/2019 15:37:20,2,Non REM
2385,01/02/2019 15:37:20,01/02/2019 15:37:30,2,Non REM
2386,01/02/2019 15:37:30,01/02/2019 15:37:40,3,REM
2387,01/02/2019 15:37:40,01/02/2019 15:37:50,3,REM
